transaction_id,date,customer_id,corridor,agent_id,agent_name,amount_aed,fee_aed,payment_method,status
TXN04532,2024-01-20,CUS0681,Bangladesh,AGT003,Mohammad Raza,898.49,15,Cash,SUCCESS
TXN02595,2024-01-20,CUS0068,India,AGT008,Sarah Johnson,1505.44,25,Bank Transfer,SUCCESS
TXN00185,2024-01-20,CUS0119,India,AGT008,Sarah Johnson,1119.55,25,Bank Transfer,SUCCESS
TXN01955,2024-01-20,CUS0195,Philippines,AGT006,Fatima Al Zaabi,739.17,20,Card,SUCCESS
TXN00343,2024-01-20,CUS0428,Egypt,AGT003,Mohammad Raza,1180.84,22,Cash,SUCCESS
TXN04787,2024-01-20,CUS0590,India,AGT006,Fatima Al Zaabi,1463.15,25,Card,SUCCESS
TXN03561,2024-01-20,CUS0139,India,AGT001,Ahmed Al Mansoori,1283.8,25,Cash,SUCCESS
TXN01031,2024-01-20,CUS0156,Pakistan,AGT005,John Mathew,738.23,18,Bank Transfer,SUCCESS
TXN03371,2024-01-20,CUS0060,India,AGT006,Fatima Al Zaabi,1172.12,25,Card,SUCCESS
TXN00548,2024-01-20,CUS0617,India,AGT004,Maria Santos,1126.9,25,Card,SUCCESS
TXN04193,2024-01-20,CUS0238,India,AGT006,Fatima Al Zaabi,1662.27,25,Card,SUCCESS
TXN02328,2024-01-20,CUS0086,Nepal,AGT003,Mohammad Raza,530.32,12,Bank Transfer,SUCCESS
TXN03910,2024-01-20,CUS0619,Philippines,AGT008,Sarah Johnson,701.07,20,Bank Transfer,SUCCESS
TXN00067,2024-01-20,CUS0354,India,AGT007,Rajesh Kumar,1174.08,25,Cash,SUCCESS
TXN04440,2024-01-20,CUS0068,Pakistan,AGT004,Maria Santos,920.03,18,Card,SUCCESS
TXN01860,2024-01-20,CUS0453,Nepal,AGT002,Priya Sharma,646.86,12,Card,SUCCESS
TXN00631,2024-01-20,CUS0790,Philippines,AGT005,John Mathew,443.03,20,Cash,SUCCESS
TXN03002,2024-01-20,CUS0663,Nepal,AGT005,John Mathew,445.13,12,Bank Transfer,SUCCESS
TXN03758,2024-01-21,CUS0034,Sri Lanka,AGT001,Ahmed Al Mansoori,1209.47,15,Cash,SUCCESS
TXN01472,2024-01-21,CUS0664,Philippines,AGT007,Rajesh Kumar,735.36,20,Card,SUCCESS
TXN00175,2024-01-21,CUS0035,India,AGT008,Sarah Johnson,1299.61,25,Card,SUCCESS
TXN03632,2024-01-21,CUS0701,India,AGT005,John Mathew,971.66,25,Cash,SUCCESS
TXN00240,2024-01-21,CUS0450,India,AGT008,Sarah Johnson,1506.88,25,Card,SUCCESS
TXN00138,2024-01-21,CUS0482,Bangladesh,AGT003,Mohammad Raza,632.37,15,Cash,SUCCESS
TXN00914,2024-01-21,CUS0195,Pakistan,AGT001,Ahmed Al Mansoori,1178.59,18,Cash,SUCCESS
TXN02269,2024-01-21,CUS0684,India,AGT003,Mohammad Raza,1018.5,25,Cash,SUCCESS
TXN02676,2024-01-21,CUS0096,India,AGT007,Rajesh Kumar,493.45,25,Cash,SUCCESS
TXN03960,2024-01-21,CUS0558,India,AGT006,Fatima Al Zaabi,1267.11,25,Card,SUCCESS
TXN03855,2024-01-21,CUS0021,Bangladesh,AGT007,Rajesh Kumar,623.24,15,Cash,SUCCESS
TXN00638,2024-01-21,CUS0705,Pakistan,AGT004,Maria Santos,817.6,18,Cash,SUCCESS
TXN01107,2024-01-21,CUS0316,India,AGT002,Priya Sharma,1420.6,0,Card,FAILED
TXN00731,2024-01-21,CUS0238,India,AGT008,Sarah Johnson,1270.5,25,Cash,SUCCESS
TXN04039,2024-01-21,CUS0196,India,AGT007,Rajesh Kumar,1191.97,25,Card,SUCCESS
TXN04342,2024-01-21,CUS0465,India,AGT004,Maria Santos,1269.08,25,Card,SUCCESS
TXN02763,2024-01-21,CUS0647,Nepal,AGT005,John Mathew,761.16,12,Cash,SUCCESS
TXN04836,2024-01-21,CUS0768,Bangladesh,AGT008,Sarah Johnson,719.53,0,Cash,FAILED
TXN02678,2024-01-22,CUS0416,Philippines,AGT006,Fatima Al Zaabi,477.5,20,Cash,SUCCESS
TXN00712,2024-01-22,CUS0551,India,AGT007,Rajesh Kumar,1165.18,25,Cash,SUCCESS
TXN01195,2024-01-22,CUS0021,Kenya,AGT008,Sarah Johnson,496.0,0,Bank Transfer,FAILED
TXN01041,2024-01-22,CUS0670,Philippines,AGT004,Maria Santos,1354.66,20,Cash,SUCCESS
TXN00913,2024-01-22,CUS0532,Sri Lanka,AGT004,Maria Santos,806.11,15,Bank Transfer,SUCCESS
TXN04935,2024-01-22,CUS0173,India,AGT003,Mohammad Raza,1034.48,25,Bank Transfer,SUCCESS
TXN02330,2024-01-22,CUS0787,Pakistan,AGT004,Maria Santos,1003.78,18,Cash,SUCCESS
TXN04753,2024-01-22,CUS0264,Bangladesh,AGT001,Ahmed Al Mansoori,650.46,15,Card,SUCCESS
TXN01878,2024-01-22,CUS0520,India,AGT008,Sarah Johnson,1124.68,25,Cash,SUCCESS
TXN00058,2024-01-22,CUS0367,India,AGT001,Ahmed Al Mansoori,1088.68,25,Cash,SUCCESS
TXN00732,2024-01-22,CUS0398,Pakistan,AGT006,Fatima Al Zaabi,565.19,18,Cash,SUCCESS
TXN04872,2024-01-22,CUS0575,India,AGT007,Rajesh Kumar,1689.64,0,Cash,FAILED
TXN03035,2024-01-22,CUS0265,Sri Lanka,AGT003,Mohammad Raza,763.27,15,Cash,SUCCESS
TXN01391,2024-01-22,CUS0655,Philippines,AGT001,Ahmed Al Mansoori,1024.19,20,Cash,SUCCESS
TXN03803,2024-01-22,CUS0589,Philippines,AGT007,Rajesh Kumar,571.33,20,Cash,SUCCESS
TXN00281,2024-01-22,CUS0630,Bangladesh,AGT006,Fatima Al Zaabi,723.84,15,Cash,SUCCESS
TXN02662,2024-01-22,CUS0004,India,AGT004,Maria Santos,877.77,25,Cash,SUCCESS
TXN04394,2024-01-22,CUS0341,Bangladesh,AGT001,Ahmed Al Mansoori,588.13,15,Card,SUCCESS
TXN01246,2024-01-23,CUS0333,Pakistan,AGT008,Sarah Johnson,506.25,18,Bank Transfer,SUCCESS
TXN00741,2024-01-23,CUS0138,India,AGT003,Mohammad Raza,537.29,25,Cash,SUCCESS
TXN04749,2024-01-23,CUS0724,India,AGT001,Ahmed Al Mansoori,887.43,25,Bank Transfer,SUCCESS
TXN03153,2024-01-23,CUS0441,India,AGT002,Priya Sharma,153.48,25,Card,SUCCESS
TXN04424,2024-01-23,CUS0430,India,AGT003,Mohammad Raza,1540.51,0,Card,FAILED
TXN01442,2024-01-23,CUS0281,India,AGT003,Mohammad Raza,1622.45,25,Card,SUCCESS
TXN03026,2024-01-23,CUS0182,Philippines,AGT004,Maria Santos,795.1,20,Card,SUCCESS
TXN02031,2024-01-23,CUS0706,India,AGT004,Maria Santos,1490.56,25,Cash,SUCCESS
TXN01324,2024-01-23,CUS0580,Philippines,AGT005,John Mathew,1031.36,20,Cash,SUCCESS
TXN03040,2024-01-23,CUS0570,Egypt,AGT006,Fatima Al Zaabi,1031.82,22,Cash,SUCCESS
TXN00069,2024-01-23,CUS0533,Bangladesh,AGT001,Ahmed Al Mansoori,775.94,15,Card,SUCCESS
TXN00733,2024-01-24,CUS0106,India,AGT006,Fatima Al Zaabi,1346.97,25,Card,SUCCESS
TXN00664,2024-01-24,CUS0144,Sri Lanka,AGT008,Sarah Johnson,627.73,15,Card,SUCCESS
TXN00315,2024-01-24,CUS0372,Philippines,AGT004,Maria Santos,1252.48,20,Cash,SUCCESS
TXN03430,2024-01-24,CUS0545,India,AGT005,John Mathew,1596.48,25,Bank Transfer,SUCCESS
TXN00667,2024-01-24,CUS0791,Egypt,AGT002,Priya Sharma,1015.86,22,Cash,SUCCESS
TXN04600,2024-01-24,CUS0249,India,AGT001,Ahmed Al Mansoori,1671.67,25,Cash,SUCCESS
TXN00164,2024-01-24,CUS0301,India,AGT001,Ahmed Al Mansoori,904.55,25,Cash,SUCCESS
TXN01937,2024-01-24,CUS0460,India,AGT006,Fatima Al Zaabi,1291.35,25,Card,SUCCESS
TXN01328,2024-01-24,CUS0754,Kenya,AGT008,Sarah Johnson,908.94,20,Cash,SUCCESS
TXN04169,2024-01-24,CUS0003,India,AGT006,Fatima Al Zaabi,1555.1,25,Card,SUCCESS
TXN03886,2024-01-24,CUS0614,India,AGT001,Ahmed Al Mansoori,1393.06,25,Cash,SUCCESS
TXN04084,2024-01-24,CUS0002,India,AGT007,Rajesh Kumar,511.81,25,Card,SUCCESS
TXN02721,2024-01-24,CUS0215,Bangladesh,AGT004,Maria Santos,1110.37,15,Cash,SUCCESS
TXN04557,2024-01-24,CUS0133,India,AGT006,Fatima Al Zaabi,837.98,25,Card,SUCCESS
TXN01098,2024-01-25,CUS0467,India,AGT005,John Mathew,480.65,25,Card,SUCCESS
TXN04797,2024-01-25,CUS0405,Pakistan,AGT004,Maria Santos,916.68,18,Bank Transfer,SUCCESS
TXN03232,2024-01-25,CUS0202,Philippines,AGT007,Rajesh Kumar,353.03,0,Bank Transfer,FAILED
TXN00377,2024-01-25,CUS0538,Kenya,AGT007,Rajesh Kumar,1198.61,20,Cash,SUCCESS
TXN00632,2024-01-25,CUS0050,Pakistan,AGT001,Ahmed Al Mansoori,1167.09,18,Cash,SUCCESS
TXN00265,2024-01-25,CUS0065,India,AGT008,Sarah Johnson,1109.08,25,Bank Transfer,SUCCESS
TXN02755,2024-01-25,CUS0259,Egypt,AGT007,Rajesh Kumar,1075.6,22,Cash,SUCCESS
TXN02215,2024-01-25,CUS0015,Nepal,AGT003,Mohammad Raza,515.39,12,Cash,SUCCESS
TXN04322,2024-01-25,CUS0659,India,AGT004,Maria Santos,1161.38,25,Cash,SUCCESS
TXN01613,2024-01-25,CUS0054,India,AGT001,Ahmed Al Mansoori,1517.92,25,Cash,SUCCESS
TXN04765,2024-01-25,CUS0316,Kenya,AGT004,Maria Santos,666.59,20,Card,SUCCESS
TXN03393,2024-01-25,CUS0526,India,AGT008,Sarah Johnson,1173.37,0,Card,FAILED
TXN04582,2024-01-26,CUS0593,Philippines,AGT003,Mohammad Raza,634.18,0,Card,FAILED
TXN00656,2024-01-26,CUS0413,Philippines,AGT007,Rajesh Kumar,915.99,20,Cash,SUCCESS
TXN00569,2024-01-26,CUS0158,Philippines,AGT008,Sarah Johnson,394.89,0,Cash,FAILED
TXN03006,2024-01-26,CUS0255,Philippines,AGT005,John Mathew,539.42,20,Cash,SUCCESS
TXN03142,2024-01-26,CUS0225,India,AGT007,Rajesh Kumar,434.2,25,Bank Transfer,SUCCESS
TXN03219,2024-01-26,CUS0243,Bangladesh,AGT006,Fatima Al Zaabi,545.59,15,Card,SUCCESS
TXN03956,2024-01-26,CUS0013,India,AGT004,Maria Santos,979.9,25,Cash,SUCCESS
TXN00192,2024-01-26,CUS0129,Nepal,AGT004,Maria Santos,754.15,12,Cash,SUCCESS
TXN04484,2024-01-26,CUS0214,Bangladesh,AGT008,Sarah Johnson,816.21,15,Cash,SUCCESS
TXN00964,2024-01-26,CUS0089,India,AGT001,Ahmed Al Mansoori,1455.24,25,Cash,SUCCESS
TXN03295,2024-01-26,CUS0047,Pakistan,AGT008,Sarah Johnson,510.31,18,Cash,SUCCESS
TXN04129,2024-01-26,CUS0117,India,AGT008,Sarah Johnson,935.33,25,Card,SUCCESS
TXN03923,2024-01-26,CUS0409,Pakistan,AGT008,Sarah Johnson,716.86,18,Card,SUCCESS
TXN03589,2024-01-27,CUS0392,India,AGT005,John Mathew,1646.25,25,Cash,SUCCESS
TXN01610,2024-01-27,CUS0717,Philippines,AGT005,John Mathew,831.86,20,Cash,SUCCESS
TXN00690,2024-01-27,CUS0503,Bangladesh,AGT005,John Mathew,793.3,15,Card,SUCCESS
TXN01603,2024-01-27,CUS0440,Pakistan,AGT006,Fatima Al Zaabi,644.97,18,Card,SUCCESS
TXN02677,2024-01-27,CUS0603,India,AGT002,Priya Sharma,1325.87,0,Bank Transfer,FAILED
TXN01737,2024-01-27,CUS0132,Nepal,AGT007,Rajesh Kumar,410.34,12,Cash,SUCCESS
TXN00145,2024-01-27,CUS0295,India,AGT003,Mohammad Raza,1293.56,25,Card,SUCCESS
TXN04497,2024-01-27,CUS0177,Philippines,AGT005,John Mathew,682.6,20,Card,SUCCESS
TXN00834,2024-01-27,CUS0116,Sri Lanka,AGT004,Maria Santos,577.25,15,Cash,SUCCESS
TXN04378,2024-01-27,CUS0150,India,AGT004,Maria Santos,1935.15,25,Cash,SUCCESS
TXN01898,2024-01-27,CUS0555,Pakistan,AGT001,Ahmed Al Mansoori,1183.68,18,Bank Transfer,SUCCESS
TXN04758,2024-01-27,CUS0142,Philippines,AGT003,Mohammad Raza,1245.85,20,Cash,SUCCESS
TXN02537,2024-01-27,CUS0610,Kenya,AGT008,Sarah Johnson,1228.11,20,Cash,SUCCESS
TXN00054,2024-01-27,CUS0284,India,AGT007,Rajesh Kumar,1420.2,0,Cash,FAILED
TXN00512,2024-01-27,CUS0411,India,AGT001,Ahmed Al Mansoori,1181.91,25,Cash,SUCCESS
TXN01545,2024-01-27,CUS0608,India,AGT006,Fatima Al Zaabi,983.2,25,Cash,SUCCESS
TXN02312,2024-01-27,CUS0757,Nepal,AGT007,Rajesh Kumar,923.14,12,Bank Transfer,SUCCESS
TXN04165,2024-01-27,CUS0253,India,AGT007,Rajesh Kumar,1044.2,25,Cash,SUCCESS
TXN04668,2024-01-27,CUS0331,Pakistan,AGT004,Maria Santos,1199.68,18,Cash,SUCCESS
TXN03884,2024-01-27,CUS0791,India,AGT005,John Mathew,879.49,25,Card,SUCCESS
TXN00123,2024-01-27,CUS0117,India,AGT008,Sarah Johnson,1705.01,25,Cash,SUCCESS
TXN03818,2024-01-27,CUS0441,Kenya,AGT006,Fatima Al Zaabi,914.74,20,Cash,SUCCESS
TXN04727,2024-01-27,CUS0178,Nepal,AGT002,Priya Sharma,637.91,12,Cash,SUCCESS
TXN01780,2024-01-27,CUS0114,India,AGT001,Ahmed Al Mansoori,950.73,25,Cash,SUCCESS
TXN02037,2024-01-28,CUS0183,Philippines,AGT005,John Mathew,1005.95,20,Card,SUCCESS
TXN02943,2024-01-28,CUS0039,Pakistan,AGT003,Mohammad Raza,953.72,18,Cash,SUCCESS
TXN03067,2024-01-28,CUS0619,India,AGT006,Fatima Al Zaabi,1831.78,25,Cash,SUCCESS
TXN03175,2024-01-28,CUS0173,Bangladesh,AGT003,Mohammad Raza,489.53,15,Cash,SUCCESS
TXN03068,2024-01-28,CUS0165,India,AGT007,Rajesh Kumar,1206.62,25,Cash,SUCCESS
TXN01161,2024-01-28,CUS0695,Nepal,AGT008,Sarah Johnson,150.11,0,Cash,FAILED
TXN02448,2024-01-28,CUS0581,Pakistan,AGT004,Maria Santos,743.74,18,Bank Transfer,SUCCESS
TXN02539,2024-01-28,CUS0285,India,AGT002,Priya Sharma,751.54,25,Card,SUCCESS
TXN00809,2024-01-28,CUS0537,India,AGT007,Rajesh Kumar,1652.07,25,Cash,SUCCESS
TXN02054,2024-01-28,CUS0785,Kenya,AGT005,John Mathew,863.44,20,Cash,SUCCESS
TXN04816,2024-01-28,CUS0306,Philippines,AGT004,Maria Santos,833.11,20,Cash,SUCCESS
TXN00144,2024-01-28,CUS0638,India,AGT006,Fatima Al Zaabi,1266.47,25,Card,SUCCESS
TXN00035,2024-01-28,CUS0063,Pakistan,AGT002,Priya Sharma,997.41,18,Cash,SUCCESS
TXN04036,2024-01-28,CUS0277,India,AGT008,Sarah Johnson,1544.41,0,Card,FAILED
TXN00916,2024-01-28,CUS0475,Bangladesh,AGT003,Mohammad Raza,758.59,15,Cash,SUCCESS
TXN00121,2024-01-28,CUS0654,Pakistan,AGT003,Mohammad Raza,989.85,18,Cash,SUCCESS
TXN01836,2024-01-28,CUS0666,India,AGT005,John Mathew,1330.14,25,Card,SUCCESS
TXN03602,2024-01-28,CUS0231,Kenya,AGT003,Mohammad Raza,745.05,20,Cash,SUCCESS
TXN00361,2024-01-29,CUS0468,Philippines,AGT007,Rajesh Kumar,1040.22,20,Card,SUCCESS
TXN02939,2024-01-29,CUS0778,India,AGT008,Sarah Johnson,609.79,25,Cash,SUCCESS
TXN01083,2024-01-29,CUS0053,Philippines,AGT006,Fatima Al Zaabi,813.16,20,Cash,SUCCESS
TXN02793,2024-01-29,CUS0370,Philippines,AGT004,Maria Santos,788.49,20,Bank Transfer,SUCCESS
TXN00946,2024-01-29,CUS0579,Nepal,AGT005,John Mathew,407.38,12,Cash,SUCCESS
TXN00221,2024-01-29,CUS0217,India,AGT005,John Mathew,2033.28,25,Card,SUCCESS
TXN01170,2024-01-29,CUS0606,Philippines,AGT008,Sarah Johnson,1130.42,20,Card,SUCCESS
TXN00502,2024-01-29,CUS0123,India,AGT003,Mohammad Raza,1887.39,0,Cash,FAILED
TXN03240,2024-01-29,CUS0428,Philippines,AGT006,Fatima Al Zaabi,1153.24,20,Bank Transfer,SUCCESS
TXN04991,2024-01-29,CUS0417,Philippines,AGT008,Sarah Johnson,333.17,20,Bank Transfer,SUCCESS
TXN02166,2024-01-29,CUS0551,Pakistan,AGT005,John Mathew,556.38,18,Bank Transfer,SUCCESS
TXN04767,2024-01-29,CUS0747,Nepal,AGT006,Fatima Al Zaabi,387.05,12,Card,SUCCESS
TXN00298,2024-01-29,CUS0312,Nepal,AGT003,Mohammad Raza,655.31,12,Cash,SUCCESS
TXN04103,2024-01-29,CUS0324,India,AGT007,Rajesh Kumar,1686.39,25,Bank Transfer,SUCCESS
TXN01901,2024-01-30,CUS0739,Nepal,AGT007,Rajesh Kumar,725.45,12,Cash,SUCCESS
TXN02022,2024-01-30,CUS0736,Kenya,AGT001,Ahmed Al Mansoori,1029.05,20,Bank Transfer,SUCCESS
TXN00935,2024-01-30,CUS0496,India,AGT002,Priya Sharma,1358.41,25,Card,SUCCESS
TXN04027,2024-01-30,CUS0332,Egypt,AGT008,Sarah Johnson,842.22,22,Card,SUCCESS
TXN00042,2024-01-30,CUS0766,Pakistan,AGT001,Ahmed Al Mansoori,841.13,18,Cash,SUCCESS
TXN01432,2024-01-30,CUS0176,Philippines,AGT001,Ahmed Al Mansoori,1120.25,20,Bank Transfer,SUCCESS
TXN03233,2024-01-30,CUS0451,India,AGT004,Maria Santos,814.49,25,Cash,SUCCESS
TXN00282,2024-01-30,CUS0373,India,AGT007,Rajesh Kumar,1438.37,25,Card,SUCCESS
TXN04581,2024-01-30,CUS0287,Philippines,AGT004,Maria Santos,956.56,20,Bank Transfer,SUCCESS
TXN03805,2024-01-30,CUS0734,India,AGT008,Sarah Johnson,878.6,25,Cash,SUCCESS
TXN03380,2024-01-30,CUS0216,India,AGT006,Fatima Al Zaabi,937.82,25,Bank Transfer,SUCCESS
TXN01886,2024-01-30,CUS0290,India,AGT003,Mohammad Raza,1300.86,0,Cash,FAILED
TXN04068,2024-01-30,CUS0392,Philippines,AGT007,Rajesh Kumar,980.26,20,Cash,SUCCESS
TXN01069,2024-01-31,CUS0477,India,AGT002,Priya Sharma,1031.63,25,Cash,SUCCESS
TXN02900,2024-01-31,CUS0776,Pakistan,AGT003,Mohammad Raza,868.96,18,Cash,SUCCESS
TXN04866,2024-01-31,CUS0190,Sri Lanka,AGT002,Priya Sharma,370.95,15,Card,SUCCESS
TXN04731,2024-01-31,CUS0011,Nepal,AGT005,John Mathew,385.99,12,Card,SUCCESS
TXN03073,2024-01-31,CUS0111,India,AGT001,Ahmed Al Mansoori,1272.84,25,Card,SUCCESS
TXN03778,2024-01-31,CUS0346,India,AGT004,Maria Santos,757.76,25,Card,SUCCESS
TXN00468,2024-01-31,CUS0719,Kenya,AGT003,Mohammad Raza,1165.89,20,Cash,SUCCESS
TXN00364,2024-01-31,CUS0484,Egypt,AGT002,Priya Sharma,1232.56,0,Cash,FAILED
TXN04246,2024-01-31,CUS0077,India,AGT004,Maria Santos,644.48,25,Card,SUCCESS
TXN04551,2024-01-31,CUS0164,India,AGT005,John Mathew,1701.55,25,Cash,SUCCESS
TXN02392,2024-01-31,CUS0082,Pakistan,AGT007,Rajesh Kumar,576.92,18,Bank Transfer,SUCCESS
TXN01787,2024-01-31,CUS0480,India,AGT004,Maria Santos,1088.68,25,Cash,SUCCESS
TXN00496,2024-01-31,CUS0519,Egypt,AGT007,Rajesh Kumar,1277.84,22,Card,SUCCESS
TXN02541,2024-01-31,CUS0640,India,AGT006,Fatima Al Zaabi,944.55,25,Cash,SUCCESS
TXN01375,2024-02-01,CUS0321,Egypt,AGT007,Rajesh Kumar,1585.49,22,Card,SUCCESS
TXN01026,2024-02-01,CUS0062,Philippines,AGT006,Fatima Al Zaabi,1017.81,20,Bank Transfer,SUCCESS
TXN00353,2024-02-01,CUS0315,Pakistan,AGT008,Sarah Johnson,1005.84,18,Card,SUCCESS
TXN03683,2024-02-01,CUS0108,Kenya,AGT004,Maria Santos,1000.93,20,Card,SUCCESS
TXN03019,2024-02-01,CUS0554,Nepal,AGT005,John Mathew,518.79,0,Cash,FAILED
TXN03201,2024-02-01,CUS0225,Pakistan,AGT003,Mohammad Raza,844.44,18,Cash,SUCCESS
TXN02386,2024-02-01,CUS0082,Philippines,AGT001,Ahmed Al Mansoori,695.21,20,Cash,SUCCESS
TXN02722,2024-02-01,CUS0634,Pakistan,AGT004,Maria Santos,678.62,18,Cash,SUCCESS
TXN03440,2024-02-01,CUS0547,India,AGT007,Rajesh Kumar,1305.38,25,Cash,SUCCESS
TXN02947,2024-02-01,CUS0207,Nepal,AGT001,Ahmed Al Mansoori,615.34,0,Bank Transfer,FAILED
TXN03114,2024-02-01,CUS0567,Egypt,AGT004,Maria Santos,700.87,22,Cash,SUCCESS
TXN04529,2024-02-02,CUS0300,India,AGT006,Fatima Al Zaabi,1180.88,25,Card,SUCCESS
TXN03878,2024-02-02,CUS0195,Pakistan,AGT008,Sarah Johnson,858.32,0,Cash,FAILED
TXN03843,2024-02-02,CUS0610,Pakistan,AGT001,Ahmed Al Mansoori,1034.93,18,Card,SUCCESS
TXN01046,2024-02-02,CUS0117,Nepal,AGT002,Priya Sharma,759.06,12,Card,SUCCESS
TXN00506,2024-02-02,CUS0509,India,AGT002,Priya Sharma,1024.63,25,Cash,SUCCESS
TXN00474,2024-02-02,CUS0224,Nepal,AGT007,Rajesh Kumar,846.04,12,Bank Transfer,SUCCESS
TXN02459,2024-02-02,CUS0221,Bangladesh,AGT003,Mohammad Raza,804.93,0,Card,FAILED
TXN02091,2024-02-02,CUS0603,Pakistan,AGT008,Sarah Johnson,878.42,18,Card,SUCCESS
TXN02431,2024-02-02,CUS0156,Egypt,AGT003,Mohammad Raza,1286.32,0,Cash,FAILED
TXN03513,2024-02-02,CUS0456,India,AGT002,Priya Sharma,1816.33,25,Cash,SUCCESS
TXN02827,2024-02-02,CUS0782,Kenya,AGT002,Priya Sharma,1305.36,20,Cash,SUCCESS
TXN03711,2024-02-03,CUS0309,India,AGT001,Ahmed Al Mansoori,683.07,25,Card,SUCCESS
TXN03185,2024-02-03,CUS0295,India,AGT007,Rajesh Kumar,919.13,25,Card,SUCCESS
TXN03573,2024-02-03,CUS0562,Philippines,AGT004,Maria Santos,986.61,20,Card,SUCCESS
TXN01377,2024-02-03,CUS0573,India,AGT001,Ahmed Al Mansoori,959.13,25,Bank Transfer,SUCCESS
TXN04108,2024-02-03,CUS0329,Philippines,AGT002,Priya Sharma,1266.28,20,Cash,SUCCESS
TXN04263,2024-02-03,CUS0598,Egypt,AGT008,Sarah Johnson,1350.64,22,Card,SUCCESS
TXN02869,2024-02-03,CUS0356,Pakistan,AGT005,John Mathew,928.36,18,Card,SUCCESS
TXN02966,2024-02-03,CUS0220,Nepal,AGT001,Ahmed Al Mansoori,553.41,12,Card,SUCCESS
TXN01141,2024-02-03,CUS0773,India,AGT001,Ahmed Al Mansoori,1092.88,25,Cash,SUCCESS
TXN03045,2024-02-03,CUS0717,Bangladesh,AGT003,Mohammad Raza,850.07,15,Card,SUCCESS
TXN04504,2024-02-03,CUS0611,India,AGT008,Sarah Johnson,1348.68,25,Card,SUCCESS
TXN01156,2024-02-03,CUS0347,Philippines,AGT004,Maria Santos,1172.65,20,Bank Transfer,SUCCESS
TXN00975,2024-02-03,CUS0446,India,AGT007,Rajesh Kumar,1039.37,25,Cash,SUCCESS
TXN02030,2024-02-03,CUS0747,India,AGT003,Mohammad Raza,1023.01,25,Cash,SUCCESS
TXN04181,2024-02-03,CUS0493,India,AGT007,Rajesh Kumar,1300.21,25,Cash,SUCCESS
TXN01868,2024-02-04,CUS0073,Philippines,AGT007,Rajesh Kumar,1204.21,20,Cash,SUCCESS
TXN03502,2024-02-04,CUS0542,India,AGT001,Ahmed Al Mansoori,974.17,25,Cash,SUCCESS
TXN04708,2024-02-04,CUS0545,India,AGT002,Priya Sharma,1025.72,25,Cash,SUCCESS
TXN01697,2024-02-04,CUS0362,India,AGT006,Fatima Al Zaabi,839.88,25,Cash,SUCCESS
TXN01124,2024-02-04,CUS0596,Pakistan,AGT006,Fatima Al Zaabi,525.68,18,Cash,SUCCESS
TXN03777,2024-02-04,CUS0668,India,AGT006,Fatima Al Zaabi,540.79,25,Cash,SUCCESS
TXN00396,2024-02-04,CUS0224,Bangladesh,AGT001,Ahmed Al Mansoori,601.47,15,Cash,SUCCESS
TXN00933,2024-02-04,CUS0300,Bangladesh,AGT002,Priya Sharma,395.92,15,Cash,SUCCESS
TXN02563,2024-02-04,CUS0636,India,AGT002,Priya Sharma,866.85,25,Card,SUCCESS
TXN04853,2024-02-04,CUS0440,India,AGT007,Rajesh Kumar,1391.17,25,Cash,SUCCESS
TXN02837,2024-02-04,CUS0024,Bangladesh,AGT005,John Mathew,1099.87,15,Card,SUCCESS
TXN03924,2024-02-04,CUS0759,Kenya,AGT005,John Mathew,490.7,20,Cash,SUCCESS
TXN00692,2024-02-04,CUS0426,Nepal,AGT003,Mohammad Raza,808.68,12,Cash,SUCCESS
TXN00581,2024-02-04,CUS0566,India,AGT007,Rajesh Kumar,1321.86,25,Cash,SUCCESS
TXN04946,2024-02-04,CUS0635,Philippines,AGT008,Sarah Johnson,1180.82,20,Bank Transfer,SUCCESS
TXN03383,2024-02-04,CUS0094,Egypt,AGT001,Ahmed Al Mansoori,1170.15,22,Cash,SUCCESS
TXN04947,2024-02-04,CUS0416,India,AGT005,John Mathew,933.68,25,Bank Transfer,SUCCESS
TXN03734,2024-02-04,CUS0347,Sri Lanka,AGT004,Maria Santos,782.64,15,Card,SUCCESS
TXN02186,2024-02-05,CUS0236,India,AGT006,Fatima Al Zaabi,1752.04,25,Cash,SUCCESS
TXN03601,2024-02-05,CUS0466,Philippines,AGT001,Ahmed Al Mansoori,677.54,20,Cash,SUCCESS
TXN03869,2024-02-05,CUS0592,Philippines,AGT003,Mohammad Raza,937.77,20,Card,SUCCESS
TXN01033,2024-02-05,CUS0394,Pakistan,AGT001,Ahmed Al Mansoori,895.81,18,Bank Transfer,SUCCESS
TXN00844,2024-02-05,CUS0303,Pakistan,AGT008,Sarah Johnson,891.78,18,Card,SUCCESS
TXN01434,2024-02-05,CUS0134,Philippines,AGT004,Maria Santos,742.57,20,Cash,SUCCESS
TXN01500,2024-02-05,CUS0538,Bangladesh,AGT007,Rajesh Kumar,824.43,15,Cash,SUCCESS
TXN01803,2024-02-05,CUS0467,India,AGT006,Fatima Al Zaabi,944.97,25,Cash,SUCCESS
TXN04142,2024-02-05,CUS0551,Pakistan,AGT005,John Mathew,1193.21,18,Cash,SUCCESS
TXN02433,2024-02-05,CUS0538,Philippines,AGT001,Ahmed Al Mansoori,893.64,20,Card,SUCCESS
TXN01349,2024-02-05,CUS0716,India,AGT007,Rajesh Kumar,707.92,0,Cash,FAILED
